date,home_team_abbr,away_team_abbr,home_ml,away_ml
2024-08-31,TEX,ATH,-166,140
2024-08-31,MIN,TOR,-144,122
2024-08-31,HOU,KCR,-130,110
2024-08-31,CHW,NYM,162,-194
2024-08-31,CIN,MIL,110,-130
2024-08-31,PHI,ATL,-166,140
2024-09-01,AZ,LAD,116,-136
2024-09-01,COL,BAL,134,-158
2024-09-01,SFG,MIA,-156,122
2024-09-01,LAA,SEA,138,-164
2024-09-01,CIN,MIL,100,-128
2024-09-01,NYY,STL,-245,200
2024-09-01,WSN,CHC,108,-126
2024-09-01,DET,BOS,-108,-108
2024-09-01,CLE,PIT,-156,132
2024-09-01,TBR,SDP,102,-120
2024-09-01,HOU,KCR,-158,134
2024-09-01,MIN,TOR,-270,220
2024-09-01,CHW,NYM,148,-176
2024-09-01,TEX,ATH,-136,106
2024-09-01,COL,BAL,158,-188
2024-09-01,SFG,MIA,-275,225
2024-09-01,LAA,SEA,144,-186
2024-09-01,AZ,LAD,-112,-104
2024-09-01,PHI,ATL,-132,112
2024-09-02,MIL,STL,-162,136
2024-09-02,BAL,CHW,-460,360
2024-09-02,CIN,HOU,138,-164
2024-09-02,KCR,CLE,-116,-102
2024-09-02,AZ,LAD,110,-140
2024-09-02,SDP,DET,-198,166
2024-09-02,TBR,MIN,-102,-116
2024-09-02,ATH,SEA,104,-132
2024-09-02,NYM,BOS,-116,-102
2024-09-02,CHC,PIT,-146,124
2024-09-03,TEX,NYY,158,-188
2024-09-05,TBR,MIN,124,-146
2024-09-05,CIN,HOU,134,-158
2024-09-05,ATH,SEA,122,-144
2024-09-05,SFG,AZ,-158,134
2024-09-05,PIT,WSN,-128,100
2024-09-05,MIA,PHI,186,-245
2024-09-05,ATL,COL,-275,225
2024-09-06,TEX,LAA,-198,166
2024-09-06,SDP,DET,-158,134
2024-09-04,TOR,PHI,112,-132
2024-09-04,BAL,CHW,-360,290
2024-09-04,MIA,WSN,126,-148
2024-09-04,CIN,HOU,122,-144
2024-09-04,TBR,MIN,100,-118
2024-09-04,NYM,BOS,-116,-102
2024-09-04,ATL,COL,-270,220
2024-09-04,CHC,PIT,-210,176
2024-09-04,MIL,STL,-122,104
2024-09-04,KCR,CLE,-134,116
2024-09-05,TEX,NYY,100,-118
2024-09-05,LAA,LAD,168,-200
2024-09-05,SDP,DET,-196,164
2024-09-05,ATH,SEA,122,-144
2024-09-05,SFG,AZ,112,-132
2024-09-03,BAL,CHW,-410,290
2024-09-03,MIA,WSN,-122,-104
2024-09-03,TBR,MIN,-112,-104
2024-09-03,TOR,PHI,-118,100
2024-09-03,NYM,BOS,-138,108
2024-09-03,ATL,COL,-360,290
2024-09-03,MIL,STL,-154,130
2024-09-03,KCR,CLE,114,-134
2024-09-03,CHC,PIT,104,-122
2024-09-04,TEX,NYY,130,-154
2024-09-04,LAA,LAD,152,-180
2024-09-04,ATH,SEA,130,-154
2024-09-04,SFG,AZ,-102,-116
2024-09-06,CHC,NYY,102,-120
2024-09-06,MIL,COL,-280,210
2024-09-06,BAL,TBR,-162,136
2024-09-06,NYM,CIN,-172,144
2024-09-06,MIA,PHI,235,-290
2024-09-06,BOS,CHW,-310,230
2024-09-06,ATL,TOR,-172,144
2024-09-07,TEX,LAA,-158,134
2024-09-07,HOU,AZ,-162,136
2024-09-07,KCR,MIN,-142,120
2024-09-07,STL,SEA,-120,-106
2024-09-07,SDP,SFG,-225,172
2024-09-07,ATH,DET,138,-164
2024-09-07,LAD,CLE,-162,126
2024-09-07,PIT,WSN,-124,106
2024-09-07,CHC,NYY,158,-205
2024-09-07,BAL,TBR,-184,142
2024-09-07,ATH,DET,-106,-110
2024-09-07,MIA,PHI,210,-255
2024-09-07,NYM,CIN,-152,128
2024-09-07,HOU,AZ,-156,132
2024-09-07,PIT,WSN,-144,122
2024-09-07,TEX,LAA,-144,122
2024-09-07,MIL,COL,-310,250
2024-09-07,BOS,CHW,-198,166
2024-09-07,STL,SEA,110,-130
2024-09-07,KCR,MIN,114,-134
2024-09-07,ATL,TOR,-164,138
2024-09-08,SDP,SFG,-126,108
2024-09-08,LAD,CLE,-148,126
2024-09-08,BAL,TBR,-215,164
2024-09-08,BOS,CHW,-310,220
2024-09-08,PIT,WSN,-184,142
2024-09-08,ATL,TOR,-275,225
2024-09-08,NYM,CIN,-210,176
2024-09-08,MIA,PHI,110,-130
2024-09-08,KCR,MIN,-120,102
2024-09-08,MIL,COL,-295,240
2024-09-08,STL,SEA,112,-132
2024-09-08,CHC,NYY,132,-156
2024-09-08,TEX,LAA,-192,148
2024-09-08,ATH,DET,-116,-102
2024-09-08,LAD,CLE,-188,146
2024-09-08,SDP,SFG,-220,168
2024-09-08,HOU,AZ,-148,116
2024-09-10,PHI,TBR,-178,150
2024-09-10,DET,COL,-205,158
2024-09-10,PIT,MIA,-164,138
2024-09-10,WSN,ATL,120,-142
2024-09-10,NYY,KCR,-144,122
2024-09-10,TOR,NYM,104,-122
2024-09-10,BOS,BAL,-134,114
2024-09-10,MIN,LAA,-260,215
2024-09-10,CHW,CLE,144,-186
2024-09-10,STL,CIN,-134,114
2024-09-11,HOU,ATH,-190,160
2024-09-11,SEA,SDP,-126,108
2024-09-11,AZ,TEX,-188,146
2024-09-11,SFG,MIL,-102,-116
2024-09-11,LAD,CHC,-158,124
2024-09-09,PHI,TBR,-196,164
2024-09-09,ATL,CIN,-164,128
2024-09-09,PIT,MIA,-275,225
2024-09-09,NYY,KCR,-184,154
2024-09-09,TOR,NYM,110,-130
2024-09-09,BOS,BAL,-120,102
2024-09-09,MIN,LAA,-172,144
2024-09-09,CHW,CLE,172,-225
2024-09-10,LAD,CHC,-188,158
2024-09-11,PIT,MIA,-152,128
2024-09-11,CHW,CLE,215,-290
2024-09-11,TOR,NYM,114,-134
2024-09-11,AZ,TEX,-210,162
2024-09-11,PHI,TBR,-230,190
2024-09-11,DET,COL,-200,168
2024-09-11,WSN,ATL,140,-166
2024-09-11,NYY,KCR,-158,124
2024-09-11,MIN,LAA,-215,180
2024-09-11,BOS,BAL,-138,118
2024-09-11,STL,CIN,-146,124
2024-09-12,HOU,ATH,-235,194
2024-09-12,SEA,SDP,-108,-108
2024-09-12,SFG,MIL,-134,116
2024-09-12,LAD,CHC,-162,136
2024-09-12,DET,COL,-295,240
2024-09-12,STL,CIN,-152,128
2024-09-12,HOU,ATH,-260,215
2024-09-12,WSN,MIA,-184,154
2024-09-12,NYY,BOS,-196,164
2024-09-12,CLE,TBR,-136,116
2024-09-13,SEA,TEX,-150,118
2024-09-13,SFG,MIL,-115,-111
2024-09-13,DET,BAL,108,-126
2024-09-13,PIT,KCR,-140,110
2024-09-13,PHI,NYM,-154,130
2024-09-13,WSN,MIA,-142,120
2024-09-13,NYY,BOS,-172,144
2024-09-13,TOR,STL,-132,112
2024-09-13,CLE,TBR,-230,176
2024-09-13,ATL,LAD,-110,-106
2024-09-13,CHW,ATH,102,-130
2024-09-14,MIN,CIN,-230,190
2024-09-14,COL,CHC,124,-146
2024-09-14,LAA,HOU,176,-230
2024-09-14,AZ,MIL,-122,104
2024-09-14,SEA,TEX,104,-132
2024-09-14,SFG,SDP,-102,-116
2024-09-14,NYY,BOS,-265,200
2024-09-14,PIT,KCR,-113,-113
2024-09-14,TOR,STL,-130,110
2024-09-14,PHI,NYM,-120,102
2024-09-14,WSN,MIA,-142,120
2024-09-14,DET,BAL,126,-148
2024-09-14,CLE,TBR,-186,144
2024-09-14,MIN,CIN,-156,132
2024-09-14,CHW,ATH,142,-184
2024-09-14,ATL,LAD,-120,102
2024-09-15,AZ,MIL,-158,134
2024-09-15,COL,CHC,124,-158
2024-09-15,SFG,SDP,136,-162
2024-09-15,LAA,HOU,134,-158
2024-09-15,SEA,TEX,-166,140
2024-09-15,DET,BAL,-108,-108
2024-09-15,MIN,CIN,-156,122
2024-09-15,NYY,BOS,-174,146
2024-09-15,WSN,MIA,-178,150
2024-09-15,PHI,NYM,-138,118
2024-09-15,PIT,KCR,-250,190
2024-09-15,TOR,STL,-156,122
2024-09-15,CLE,TBR,-124,106
2024-09-15,CHW,OAK,128,-164
2024-09-15,COL,CHC,112,-132
2024-09-15,SFG,SDP,-104,-112
2024-09-15,LAA,HOU,168,-200
2024-09-15,SEA,TEX,-170,132
2024-09-15,AZ,MIL,-166,130
2024-09-15,ATL,LAD,-104,-112
2024-09-16,CLE,MIN,100,-118
2024-09-16,NYM,WSN,-188,158
2024-09-16,ATL,LAD,110,-130
2024-09-16,KCR,DET,-134,114
2024-09-16,CHC,ATH,-200,168
2024-09-16,MIL,PHI,-110,-106
2024-09-16,STL,PIT,112,-132
2024-09-17,COL,AZ,146,-174
2024-09-17,LAA,CHW,-198,166
2024-09-17,SDP,HOU,-116,-102
2024-09-17,BAL,SFG,-102,-116
2024-09-17,MIA,LAD,164,-215
2024-09-17,CLE,MIN,-136,116
2024-09-17,CIN,ATL,120,-142
2024-09-17,TBR,BOS,110,-130
2024-09-17,NYM,WSN,-172,144
2024-09-17,KCR,DET,-158,134
2024-09-17,CHC,ATH,-158,134
2024-09-17,MIL,PHI,116,-136
2024-09-17,STL,PIT,-154,130
2024-09-18,TEX,TOR,-132,112
2024-09-18,COL,AZ,116,-136
2024-09-18,LAA,CHW,-154,130
2024-09-18,SDP,HOU,-118,100
2024-09-18,SEA,NYY,-104,-112
2024-09-18,CHC,ATH,-215,164
2024-09-18,COL,AZ,144,-172
2024-09-18,LAA,CHW,-142,120
2024-09-18,BAL,SFG,-130,102
2024-09-18,CLE,MIN,108,-138
2024-09-18,SDP,HOU,-115,-111
2024-09-18,CIN,ATL,120,-142
2024-09-18,MIA,LAD,190,-250
2024-09-18,TBR,BOS,-154,120
2024-09-18,NYM,WSN,-166,140
2024-09-18,KCR,DET,-104,-122
2024-09-18,MIL,PHI,-150,118
2024-09-18,STL,PIT,-210,176
2024-09-19,TEX,TOR,-110,-106
2024-09-19,SEA,NYY,100,-128
2024-09-19,BAL,SFG,-158,134
2024-09-19,CLE,MIN,-104,-122
2024-09-19,CIN,ATL,182,-240
2024-09-19,TEX,TOR,-134,114
2024-09-19,SEA,NYY,-128,100
2024-09-19,MIA,LAD,172,-205
2024-09-19,TBR,BOS,-104,-112
2024-09-19,NYM,PHI,-148,116
2024-09-19,STL,PIT,-164,128
2024-09-19,MIL,AZ,-106,-120
2024-09-19,CHC,WSN,-174,146
2024-09-20,HOU,LAA,-188,146
2024-09-20,CHC,WSN,-164,138
2024-09-20,CIN,PIT,-126,108
2024-09-20,TBR,TOR,-120,-106
2024-09-20,BAL,DET,-210,162
2024-09-20,NYM,PHI,-410,290
2024-09-20,MIA,ATL,180,-215
2024-09-20,BOS,MIN,-102,-125
2024-09-21,TEX,SEA,-124,106
2024-09-21,MIL,AZ,114,-134
2024-09-21,HOU,LAA,-255,210
2024-09-21,KCR,SFG,-196,164
2024-09-21,STL,CLE,-125,-102
2024-09-21,SDP,CHW,-350,255
2024-09-21,ATH,NYY,146,-188
2024-09-21,LAD,COL,-255,210
2024-09-21,CIN,PIT,-140,110
2024-09-21,CHC,WSN,-170,132
2024-09-21,BAL,DET,-142,112
2024-09-21,NYM,PHI,138,-180
2024-09-21,MIA,ATL,200,-265
2024-09-21,TBR,TOR,-142,120
2024-09-21,KCR,SFG,-152,128
2024-09-21,TEX,SEA,-111,-115
2024-09-21,HOU,LAA,-230,190
2024-09-21,MIL,AZ,-130,102
2024-09-21,STL,CLE,-118,-108
2024-09-22,SDP,CHW,-290,235
2024-09-22,ATH,NYY,152,-180
2024-09-22,LAD,COL,-275,225
2024-09-23,PHI,CHC,-225,172
2024-09-23,TOR,BOS,-116,-102
2024-09-24,HOU,SEA,-120,-104
2024-09-24,AZ,SFG,-184,154
2024-09-24,DET,TBR,-188,158
2024-09-24,PIT,MIL,120,-154
2024-09-24,PHI,CHC,-128,100
2024-09-24,CLE,CIN,-196,164
2024-09-24,WSN,KCR,164,-196
2024-09-24,NYY,BAL,-186,144
2024-09-24,TOR,BOS,-126,108
2024-09-24,ATL,NYM,-146,124
2024-09-24,MIN,MIA,-265,200
2024-09-24,CHW,LAA,-128,100
2024-09-25,HOU,SEA,-130,110
2024-09-25,COL,STL,-108,-118
2024-09-25,AZ,SFG,-152,128
2024-09-25,ATH,TEX,-104,-112
2024-09-25,LAD,SDP,-132,104
2024-09-22,BOS,MIN,120,-154
2024-09-22,CIN,PIT,-110,-106
2024-09-22,BAL,DET,-136,106
2024-09-22,TBR,TOR,-134,114
2024-09-22,MIA,ATL,240,-330
2024-09-22,HOU,LAA,-275,225
2024-09-22,MIL,AZ,-148,116
2024-09-22,KCR,SFG,-112,-104
2024-09-22,STL,CLE,-130,110
2024-09-22,CHC,WSN,-215,180
2024-09-22,TEX,SEA,120,-142
2024-09-22,ATH,NYY,150,-178
2024-09-22,SDP,CHW,-430,300
2024-09-22,LAD,COL,-405,320
2024-09-22,BOS,MIN,-104,-122
2024-09-22,NYM,PHI,120,-142
2024-09-25,HOU,SEA,130,-154
2024-09-25,PHI,CHC,-230,176
2024-09-25,DET,TBR,-122,-104
2024-09-25,CLE,CIN,-265,200
2024-09-25,PIT,MIL,134,-158
2024-09-25,WSN,KCR,116,-136
2024-09-25,NYY,BAL,-130,110
2024-09-25,TOR,BOS,-130,110
2024-09-25,CHW,LAA,-104,-122
2024-09-25,MIN,MIA,-200,154
2024-09-26,COL,STL,108,-126
2024-09-26,ATH,TEX,-104,-122
2024-09-26,AZ,SFG,-270,220
2024-09-26,LAD,SDP,-146,114
2024-09-26,PIT,MIL,-108,-118
2024-09-26,WSN,KCR,124,-160
2024-09-26,DET,TBR,-154,130
2024-09-26,CHW,LAA,108,-138
2024-09-26,COL,STL,-104,-112
2024-09-26,ATH,TEX,-116,-102
2024-09-26,NYY,BAL,-168,142
2024-09-26,MIN,MIA,-255,210
2024-09-27,LAD,SDP,-112,-104
2024-09-27,CHC,CIN,-126,108
2024-09-27,DET,CHW,-265,200
2024-09-27,WSN,PHI,154,-184
2024-09-27,NYY,PIT,-162,136
2024-09-27,TOR,MIA,-230,190
2024-09-27,BOS,TBR,-128,100
2024-09-27,CLE,HOU,-120,102
2024-09-27,ATL,KCR,-260,196
2024-09-28,MIN,BAL,-148,126
2024-09-28,MIL,NYM,-102,-116
2024-09-28,COL,LAD,140,-166
2024-09-28,LAA,TEX,132,-156
2024-09-28,AZ,SDP,-126,108
2024-09-28,SEA,ATH,-172,144
2024-09-28,SFG,STL,-132,112
2024-09-28,NYY,PIT,-134,116
2024-09-28,DET,CHW,-220,184
2024-09-28,CHC,CIN,-130,110
2024-09-28,TOR,MIA,-174,146
2024-09-28,SFG,STL,-130,102
2024-09-28,WSN,PHI,176,-210
2024-09-28,BOS,TBR,-118,100
2024-09-28,CLE,HOU,-158,124
2024-09-28,MIN,BAL,-118,100
2024-09-28,MIL,NYM,-104,-112
2024-09-28,ATL,KCR,-230,190
2024-09-29,AZ,SDP,-220,184
2024-09-29,COL,LAD,205,-250
2024-09-29,LAA,TEX,120,-142
2024-09-29,SEA,ATH,-146,124
2024-09-30,ATL,NYM,-148,126
2024-09-30,ATL,NYM,-310,230
2024-09-29,SFG,STL,-126,108
2024-09-29,NYY,PIT,-172,144
2024-09-29,BOS,TBR,108,-136
2024-09-29,WSN,PHI,120,-142
2024-09-29,TOR,MIA,-120,102
2024-09-29,LAA,TEX,126,-148
2024-09-29,MIL,NYM,124,-160
2024-09-29,MIN,BAL,-130,110
2024-09-29,DET,CHW,-240,198
2024-09-29,AZ,SDP,-240,182
2024-09-29,SEA,ATH,-205,154
2024-09-29,COL,LAD,116,-148
2024-09-29,CHC,CIN,-102,-125
2024-09-29,ATL,KCR,-215,180
2024-10-01,HOU,DET,-142,120
2024-10-01,BAL,KCR,-146,124
2024-10-01,MIL,NYM,-146,124
2024-10-02,SDP,ATL,-190,160
2024-10-02,HOU,DET,-180,152
2024-10-02,BAL,KCR,-146,124
2024-10-02,MIL,NYM,-126,108
2024-10-03,SDP,ATL,-116,-102
2024-10-03,MIL,NYM,-122,104
2024-10-05,CLE,DET,-136,116
2024-10-05,PHI,NYM,-174,146
2024-10-05,NYY,KCR,-198,166
2024-10-06,LAD,SDP,-142,120
2024-10-06,PHI,NYM,-144,122
2024-10-07,LAD,SDP,-154,130
2024-10-07,CLE,DET,110,-130
2024-10-07,NYY,KCR,-148,126
2024-10-08,NYM,PHI,-104,-112
2024-10-09,SDP,LAD,-154,130
2024-10-09,DET,CLE,-102,-116
2024-10-09,NYM,PHI,-120,102
2024-10-09,KCR,NYY,100,-118
2024-10-10,SDP,LAD,-142,120
2024-10-10,DET,CLE,106,-124
2024-10-11,KCR,NYY,128,-152
2024-10-12,LAD,SDP,-144,122
2024-10-12,CLE,DET,-104,-122
2024-10-14,LAD,NYM,-162,136
2024-10-14,LAD,NYM,-152,128
2024-10-14,NYY,CLE,-168,142
2024-10-15,NYY,CLE,-188,146
2024-10-17,NYM,LAD,-104,-112
2024-10-18,NYM,LAD,114,-134
2024-10-19,CLE,NYY,106,-124
2024-10-17,CLE,NYY,-108,-108
2024-10-18,NYM,LAD,112,-132
2024-10-20,CLE,NYY,108,-138
2024-10-21,LAD,NYM,-146,124
2024-10-27,LAD,NYY,-138,118
2024-10-26,LAD,NYY,-124,106
2024-10-29,NYY,LAD,-138,108
2024-10-30,NYY,LAD,-134,114
2024-10-31,NYY,LAD,-144,122
2025-02-21,NYY,TBR,-160,130
2025-02-21,KCR,TEX,-108,-112
2025-02-21,CHC,LAD,-118,-104
2025-02-21,SDP,SEA,-102,-118
2025-02-21,AZ,COL,-188,152
2025-02-20,LAD,CHC,-176,142
2025-02-22,DET,PHI,-140,112
2025-02-22,MIN,ATL,-154,126
2025-02-22,BAL,PIT,-170,138
2025-02-22,TBR,BOS,-150,122
2025-02-22,TOR,NYY,-188,152
2025-02-22,MIA,STL,132,-164
2025-02-22,CHC,CHW,-158,128
2025-02-22,TEX,SFG,-140,114
2025-02-22,LAD,KCR,-152,124
2025-02-22,COL,AZ,122,-150
2025-02-22,LAA,SEA,-110,-110
2025-02-22,SDP,ATH,-134,110
2025-02-23,PHI,BAL,-130,106
2025-02-23,BOS,TOR,-220,176
2025-02-23,NYY,DET,-170,138
2025-02-23,ATL,TBR,-158,128
2025-02-23,STL,HOU,-142,116
2025-02-23,PIT,MIN,-148,120
2025-02-23,SFG,CIN,-152,124
2025-02-23,KCR,CHW,-205,164
2025-02-23,CLE,LAA,-140,114
2025-02-23,LAD,SDP,-180,146
2025-02-23,CHC,TEX,-140,114
2025-02-23,SEA,AZ,-160,130
2025-02-24,STL,NYM,-132,108
2025-02-24,KCR,ATH,-142,116
2025-02-24,CIN,LAD,-118,-104
2025-02-24,CHW,TEX,-142,116
2025-02-24,MIL,SEA,-130,106
2025-02-24,AZ,CLE,-160,130
2025-02-24,SDP,CHC,-176,142
2025-02-26,BOS,TBR,-160,130
2025-02-26,WSN,HOU,-138,112
2025-02-26,NYY,STL,-144,118
2025-02-26,DET,MIN,-168,136
2025-02-26,TOR,PHI,-124,102
2025-02-26,MIA,NYM,116,-142
2025-02-26,CLE,TEX,-148,120
2025-02-26,CHW,SDP,-106,-114
2025-02-26,SFG,CHC,-162,132
2025-02-26,KCR,COL,-168,136
2025-02-26,SEA,ATH,-140,114
2025-02-26,LAA,CIN,-122,100
2025-02-25,TBR,PHI,-152,124
2025-02-25,MIN,NYY,-176,142
2025-02-25,BAL,DET,-160,130
2025-02-25,HOU,NYM,-164,134
2025-02-25,TOR,STL,-205,164
2025-02-25,MIA,WSN,-110,-110
2025-02-25,LAD,SEA,-110,-110
2025-02-25,CHC,AZ,-176,142
2025-02-25,TEX,KCR,-142,116
2025-02-25,CLE,MIL,-168,136
2025-02-25,ATH,SFG,-138,112
2025-02-25,COL,CHW,-142,116
2025-02-25,SDP,LAA,-130,106
2025-02-27,STL,MIA,-140,114
2025-02-27,MIN,PIT,-192,154
2025-02-27,BAL,TOR,-220,176
2025-02-27,PHI,NYY,-142,116
2025-02-27,NYM,HOU,-118,-104
2025-02-27,CIN,AZ,-144,118
2025-02-27,CHC,LAA,-205,164
2025-02-27,ATH,SDP,-152,124
2025-02-27,CHW,CLE,-122,100
2025-02-27,COL,LAD,110,-134
2025-02-27,MIL,KCR,-142,116
2025-02-27,WSN,ATL,-130,106
2025-02-28,HOU,STL,-144,118
2025-02-28,MIN,BAL,-160,130
2025-02-28,PHI,BOS,-164,134
2025-02-28,PIT,TBR,-132,108
2025-02-28,MIA,ATL,-150,122
2025-02-28,NYM,WSN,-168,136
2025-02-28,CLE,COL,-172,140
2025-02-28,SFG,MIL,-188,152
2025-02-28,ATH,CIN,-138,112
2025-02-28,TEX,CHC,-178,144
2025-02-28,AZ,KCR,-154,126
2025-03-01,SDP,SEA,-138,112
2025-03-01,DET,PHI,-170,138
2025-03-01,BAL,PIT,-134,110
2025-03-01,BOS,MIN,-164,134
2025-03-01,ATL,TOR,-210,168
2025-03-01,NYY,HOU,-164,134
2025-03-01,TBR,NYM,-188,152
2025-03-01,LAD,SFG,-134,110
2025-03-01,CIN,SDP,-168,136
2025-03-01,MIL,TEX,-192,154
2025-03-01,AZ,COL,-164,134
2025-03-01,SEA,CHW,-188,152
2025-03-01,LAA,ATH,-118,-104
2025-03-03,DET,TOR,-144,118
2025-03-03,BAL,BOS,-168,136
2025-03-03,TBR,ATL,-130,106
2025-03-03,CHW,ATH,-118,-104
2025-03-03,KCR,TEX,-140,114
2025-03-03,SEA,CLE,-138,112
2025-03-03,AZ,CHC,-144,118
2025-03-03,LAA,COL,-172,140
2025-03-03,NYY,PIT,-162,132
2025-03-04,CIN,MIL,-142,116
2025-03-02,HOU,WSN,-176,142
2025-03-02,ATL,NYY,-148,120
2025-03-02,BOS,NYM,-180,146
2025-03-02,PIT,DET,-132,108
2025-03-02,MIN,TBR,-188,152
2025-03-02,MIA,STL,106,-130
2025-03-02,TEX,AZ,-140,114
2025-03-02,CHC,CIN,-142,116
2025-03-02,SFG,LAA,-172,140
2025-03-02,CLE,MIL,-150,122
2025-03-02,COL,SEA,-114,-106
2025-03-02,SDP,KCR,-162,132
2025-03-04,TBR,DET,-142,116
2025-03-04,PHI,NYY,-188,152
2025-03-04,ATL,MIN,-205,164
2025-03-04,PIT,BOS,-124,102
2025-03-04,CLE,LAA,-178,144
2025-03-04,TEX,ATH,-148,120
2025-03-05,PIT,TOR,-134,110
2025-03-05,MIN,BAL,-134,110
2025-03-05,BOS,TBR,-215,172
2025-03-05,HOU,STL,-176,142
2025-03-05,DET,PHI,-144,118
2025-03-05,MIA,WSN,-130,106
2025-03-05,CIN,TEX,-142,116
2025-03-05,SDP,COL,-150,122
2025-03-05,AZ,SFG,-164,134
2025-03-05,LAA,LAD,-154,126
2025-03-06,KCR,SEA,-128,104
2025-03-06,PHI,TBR,-176,142
2025-03-06,NYY,MIN,-196,158
2025-03-06,STL,WSN,-130,106
2025-03-06,TOR,BOS,-235,186
2025-03-06,SFG,CHW,-260,205
2025-03-06,BAL,PIT,-132,108
2025-03-06,ATL,MIA,-205,164
2025-03-06,NYM,HOU,-192,154
2025-03-07,CHC,KCR,-150,122
2025-03-07,ATH,MIL,-150,122
2025-03-07,BOS,MIA,-188,152
2025-03-07,PIT,PHI,-164,134
2025-03-07,ATH,CLE,-130,106
2025-03-07,DET,BAL,-142,116
2025-03-07,WSN,NYM,-110,-110
2025-03-07,STL,HOU,-122,100
2025-03-07,NYY,TOR,-150,122
2025-03-08,SEA,LAD,-122,100
2025-03-08,WSN,STL,-114,-106
2025-03-08,ATL,PIT,-194,154
2025-03-08,MIN,BOS,-154,126
2025-03-08,BAL,TBR,-164,134
2025-03-08,CHW,LAD,180,-225
2025-03-08,CHC,SEA,-142,116
2025-03-08,SDP,CLE,-178,144
2025-03-08,MIL,LAA,-150,122
2025-03-08,HOU,NYY,-130,106
2025-03-08,MIA,NYM,-105,-115
2025-03-09,DET,PIT,-230,184
2025-03-09,STL,NYY,-220,176
2025-03-09,BOS,ATL,-172,140
2025-03-09,HOU,MIA,-250,198
2025-03-09,TBR,TOR,-170,138
2025-03-09,NYM,WSN,-168,136
2025-03-09,KCR,MIL,-164,134
2025-03-09,CLE,CHW,-230,184
2025-03-09,ATH,AZ,-114,-106
2025-03-09,SEA,COL,-188,152
2025-03-09,LAA,CIN,-162,132
2025-03-10,ATL,TBR,-188,152
2025-03-10,NYY,DET,-124,102
2025-03-10,MIN,PHI,-225,180
2025-03-10,TOR,HOU,-250,198
2025-03-10,LAD,AZ,-220,176
2025-03-10,ATH,CHW,-160,130
2025-03-10,MIL,SEA,-158,128
2025-03-10,SDP,CIN,-152,124
2025-03-10,PIT,BAL,-152,124
2025-03-10,NYM,STL,-142,116
2025-03-12,WSN,HOU,-194,156
2025-03-12,DET,TBR,-122,100
2025-03-12,STL,NYM,-114,-106
2025-03-12,BAL,ATL,-200,160
2025-03-12,CLE,SFG,-184,148
2025-03-12,CHW,LAA,110,-134
2025-03-12,TEX,CIN,-144,118
2025-03-12,SEA,KCR,-176,142
2025-03-12,COL,SDP,-168,136
2025-03-12,BOS,MIN,-128,104
2025-03-11,STL,MIA,-138,112
2025-03-11,ATL,DET,-170,138
2025-03-11,BOS,PHI,-164,134
2025-03-11,HOU,NYM,-210,168
2025-03-11,TOR,MIN,-215,172
2025-03-11,CHC,MIL,-194,156
2025-03-11,TEX,LAA,-180,146
2025-03-11,CIN,COL,-176,142
2025-03-11,LAD,CLE,-245,194
2025-03-11,AZ,KCR,-148,120
2025-03-11,SDP,CHW,-235,186
2025-03-11,SFG,ATH,-160,130
2025-03-13,MIN,PIT,104,-128
2025-03-13,DET,NYY,-120,-102
2025-03-13,PHI,ATL,-225,180
2025-03-13,TBR,WSN,-115,-105
2025-03-13,TOR,BAL,-200,160
2025-03-13,NYM,BOS,-188,152
2025-03-13,SFG,TEX,-188,152
2025-03-13,CIN,ATH,-115,-105
2025-03-13,COL,CLE,-134,110
2025-03-13,KCR,SDP,-112,-108
2025-03-13,CHW,MIL,104,-128
2025-03-14,ATL,WSN,-200,160
2025-03-14,CLE,SEA,104,-128
2025-03-14,MIA,BOS,-115,-105
2025-03-14,MIL,SFG,-152,124
2025-03-14,HOU,TOR,-134,110
2025-03-14,PIT,DET,-144,118
2025-03-14,NYM,STL,-194,156
2025-03-14,NYY,PHI,-142,116
2025-03-15,HOU,MIA,-170,138
2025-03-15,PHI,DET,-158,128
2025-03-15,TBR,NYY,-158,128
2025-03-15,STL,TOR,-172,140
2025-03-15,PIT,BAL,-168,136
2025-03-15,WSN,NYM,102,-124
2025-03-16,MIN,BOS,-134,110
2025-03-16,TOR,ATL,-250,198
2025-03-16,NYM,HOU,-120,-102
2025-03-16,MIA,STL,112,-138
2025-03-16,CIN,SEA,-144,118
2025-03-16,TEX,CHW,-205,164
2025-03-16,SFG,ATH,-152,124
2025-03-16,MIL,CLE,-160,130
2025-03-16,COL,KCR,-106,-114
2025-03-17,WSN,STL,-192,154
2025-03-17,ATH,SEA,-114,-106
2025-03-17,CHW,SFG,-105,-115
2025-03-17,SDP,MIL,-142,116
2025-03-18,CLE,CIN,-164,134
2025-03-18,CHC,LAD,120,-142
2025-03-18,PIT,PHI,112,-138
2025-03-18,STL,MIA,-164,134
2025-03-18,NYY,BOS,-188,152
2025-03-18,MIN,DET,-170,138
2025-03-18,CIN,LAA,-225,180
2025-03-18,SEA,MIL,-176,142
2025-03-18,HOU,WSN,-170,138
2025-03-18,BAL,TOR,-144,118
2025-03-19,TEX,CLE,-192,154
2025-03-19,CHC,LAD,118,-138
2025-03-19,TBR,PIT,-158,128
2025-03-19,BOS,DET,-168,136
2025-03-19,STL,WSN,-142,116
2025-03-19,AZ,COL,-168,136
2025-03-19,MIL,CHW,-180,146
